codigo_ibge,nome,latitude,longitude,UF,Munic,NMunic,Populacao
3527256,Lourdes,21.0,50.0,35.0,27256.0,LOURDES,1974.0
3527306,Louveira,23.0,47.0,35.0,27306.0,LOUVEIRA,29760.0
5105259,Lucas do Rio Verde,13.0,56.0,51.0,5259.0,LUCAS DO RIO VERDE,30741.0
2508604,Lucena,7.0,35.0,25.0,8604.0,LUCENA,10943.0
3527504,Lucianópolis,22.0,50.0,35.0,27504.0,LUCIANÓPOLIS,2299.0
5105309,Luciara,11.0,51.0,51.0,5309.0,LUCIARA,2405.0
2406908,Lucrécia,6.0,38.0,24.0,6908.0,LUCRÉCIA,3418.0
3527405,Lucélia,22.0,51.0,35.0,27405.0,LUCÉLIA,19212.0
3138674,Luisburgo,20.0,42.0,31.0,38674.0,LUISBURGO,6276.0
3138682,Luislândia,16.0,45.0,31.0,38682.0,LUISLÂNDIA,6432.0
4210001,Luiz Alves,27.0,49.0,42.0,10001.0,LUIZ ALVES,8986.0
4113734,Luiziana,24.0,52.0,41.0,13734.0,LUIZIANA,7204.0
3527702,Luiziânia,22.0,50.0,35.0,27702.0,LUIZIÂNIA,4763.0
3138708,Luminárias,22.0,45.0,31.0,38708.0,LUMINÁRIAS,5374.0
4113759,Lunardelli,24.0,52.0,41.0,13759.0,LUNARDELLI,5082.0
4113809,Lupionópolis,23.0,52.0,41.0,13809.0,LUPIONÓPOLIS,4375.0
3527801,Lupércio,22.0,50.0,35.0,27801.0,LUPÉRCIO,4238.0
3527900,Lutécia,22.0,50.0,35.0,27900.0,LUTÉCIA,2794.0
3138807,Luz,20.0,46.0,31.0,38807.0,LUZ,17173.0
4210035,Luzerna,27.0,51.0,42.0,10035.0,LUZERNA,5391.0
2205805,Luzilândia,3.0,42.0,22.0,5805.0,LUZILÂNDIA,24323.0
1712454,Luzinópolis,6.0,48.0,17.0,12454.0,LUZINÓPOLIS,2784.0
5212501,Luziânia,16.0,48.0,52.0,12501.0,LUZIÂNIA,
3527603,Luís Antônio,22.0,48.0,35.0,27603.0,LUÍS ANTÔNIO,10272.0
2205706,Luís Correia,3.0,42.0,22.0,5706.0,LUÍS CORREIA,26147.0
2106201,Luís Domingues,1.0,46.0,21.0,6201.0,LUÍS DOMINGUES,6672.0
2919553,Luís Eduardo Magalhães,12.0,46.0,29.0,19553.0,LUÍS EDUARDO MAGALHÃES,44265.0
2407005,Luís Gomes,6.0,38.0,24.0,7005.0,LUÍS GOMES,9763.0
1302405,Lábrea,7.0,65.0,13.0,2405.0,LÁBREA,36909.0
2919603,Macajuba,12.0,40.0,29.0,19603.0,MACAJUBA,11207.0
2803708,Macambira,11.0,38.0,28.0,3708.0,MACAMBIRA,6295.0
2609006,Macaparana,8.0,35.0,26.0,9006.0,MACAPARANA,23078.0
1600303,Macapá,0.0,51.0,16.0,303.0,MACAPÁ,344153.0
2919702,Macarani,16.0,40.0,29.0,19702.0,MACARANI,16046.0
3528007,Macatuba,23.0,49.0,35.0,28007.0,MACATUBA,16173.0
2407203,Macau,5.0,37.0,24.0,7203.0,MACAU,27132.0
3528106,Macaubal,21.0,50.0,35.0,28106.0,MACAUBAL,7396.0
3302403,Macaé,22.0,42.0,33.0,2403.0,MACAÉ,169513.0
2407104,Macaíba,6.0,35.0,24.0,7104.0,MACAÍBA,63337.0
2919801,Macaúbas,13.0,43.0,29.0,19801.0,MACAÚBAS,45958.0
3528205,Macedônia,20.0,50.0,35.0,28205.0,MACEDÔNIA,3411.0
2704302,Maceió,10.0,36.0,27.0,4302.0,MACEIÓ,896965.0
3138906,Machacalis,17.0,41.0,31.0,38906.0,MACHACALIS,6855.0
4311700,Machadinho,28.0,52.0,43.0,11700.0,MACHADINHO,5503.0
1100130,Machadinho D'Oeste,9.0,62.0,11.0,130.0,MACHADINHO D'OESTE,31475.0
3139003,Machado,22.0,46.0,31.0,39003.0,MACHADO,37567.0
2609105,Machados,8.0,36.0,26.0,9105.0,MACHADOS,11152.0
4210050,Macieira,27.0,51.0,42.0,10050.0,MACIEIRA,1760.0
3302452,Macuco,22.0,42.0,33.0,2452.0,MACUCO,5246.0
2919900,Macururé,9.0,39.0,29.0,19900.0,MACURURÉ,7779.0
2307635,Madalena,5.0,40.0,23.0,7635.0,MADALENA,17051.0
2205854,Madeiro,3.0,42.0,22.0,5854.0,MADEIRO,7680.0
2919926,Madre de Deus,13.0,39.0,29.0,19926.0,MADRE DE DEUS,15432.0
3139102,Madre de Deus de Minas,21.0,44.0,31.0,39102.0,MADRE DE DEUS DE MINAS,4951.0
2919959,Maetinga,15.0,41.0,29.0,19959.0,MAETINGA,8793.0
4210100,Mafra,26.0,50.0,42.0,10100.0,MAFRA,51014.0
1504109,Magalhães Barata,1.0,48.0,15.0,4109.0,MAGALHÃES BARATA,7650.0
2106300,Magalhães de Almeida,3.0,42.0,21.0,6300.0,MAGALHÃES DE ALMEIDA,14217.0
3528304,Magda,21.0,50.0,35.0,28304.0,MAGDA,3154.0
3302502,Magé,23.0,43.0,33.0,2502.0,MAGÉ,
2920007,Maiquinique,16.0,40.0,29.0,20007.0,MAIQUINIQUE,8324.0
2920106,Mairi,12.0,40.0,29.0,20106.0,MAIRI,19259.0
3528403,Mairinque,24.0,47.0,35.0,28403.0,MAIRINQUE,41508.0
3528502,Mairiporã,23.0,47.0,35.0,28502.0,MAIRIPORÃ,71754.0
5212600,Mairipotaba,17.0,49.0,52.0,12600.0,MAIRIPOTABA,2655.0
4210209,Major Gercino,27.0,49.0,42.0,10209.0,MAJOR GERCINO,2842.0
2704401,Major Isidoro,10.0,37.0,27.0,4401.0,MAJOR ISIDORO,18811.0
2407252,Major Sales,6.0,38.0,24.0,7252.0,MAJOR SALES,3459.0
4210308,Major Vieira,26.0,50.0,42.0,10308.0,MAJOR VIEIRA,7337.0
3139201,Malacacheta,18.0,42.0,31.0,39201.0,MALACACHETA,17917.0
2920205,Malhada,14.0,44.0,29.0,20205.0,MALHADA,16085.0
2920304,Malhada de Pedras,14.0,42.0,29.0,20304.0,MALHADA DE PEDRAS,7620.0
2803807,Malhada dos Bois,10.0,37.0,28.0,3807.0,MALHADA DOS BOIS,3658.0
2803906,Malhador,11.0,37.0,28.0,3906.0,MALHADOR,11728.0
4113908,Mallet,26.0,51.0,41.0,13908.0,MALLET,12414.0
2508802,Malta,7.0,38.0,25.0,8802.0,MALTA,5634.0
2508901,Mamanguape,7.0,35.0,25.0,8901.0,MAMANGUAPE,40283.0
5212709,Mambaí,14.0,46.0,52.0,12709.0,MAMBAÍ,6454.0
4114005,Mamborê,24.0,53.0,41.0,14005.0,MAMBORÊ,14132.0
3139250,Mamonas,15.0,43.0,31.0,39250.0,MAMONAS,6247.0
4311734,Mampituba,29.0,50.0,43.0,11734.0,MAMPITUBA,2926.0
1302504,Manacapuru,3.0,61.0,13.0,2504.0,MANACAPURU,82309.0
1302553,Manaquiri,3.0,60.0,13.0,2553.0,MANAQUIRI,19164.0
2609154,Manari,9.0,38.0,26.0,9154.0,MANARI,16540.0
1302603,Manaus,3.0,60.0,13.0,2603.0,MANAUS,1646602.0
2509008,Manaíra,8.0,38.0,25.0,9008.0,MANAÍRA,10986.0
4114203,Mandaguari,24.0,52.0,41.0,14203.0,MANDAGUARI,31890.0
4114104,Mandaguaçu,23.0,52.0,41.0,14104.0,MANDAGUAÇU,18259.0
4114302,Mandirituba,26.0,49.0,41.0,14302.0,MANDIRITUBA,20408.0
3528601,Manduri,23.0,49.0,35.0,28601.0,MANDURI,8651.0
4114351,Manfrinópolis,26.0,53.0,41.0,14351.0,MANFRINÓPOLIS,3306.0
3139300,Manga,15.0,44.0,31.0,39300.0,MANGA,20903.0
3302601,Mangaratiba,23.0,44.0,33.0,2601.0,MANGARATIBA,29253.0
4114401,Mangueirinha,26.0,52.0,41.0,14401.0,MANGUEIRINHA,17119.0
3139409,Manhuaçu,20.0,42.0,31.0,39409.0,MANHUAÇU,74297.0
3139508,Manhumirim,20.0,42.0,31.0,39508.0,MANHUMIRIM,20209.0
1302702,Manicoré,6.0,61.0,13.0,2702.0,MANICORÉ,44327.0
2205904,Manoel Emídio,8.0,44.0,22.0,5904.0,MANOEL EMÍDIO,5357.0
4114500,Manoel Ribas,25.0,52.0,41.0,14500.0,MANOEL RIBAS,12762.0
1200344,Manoel Urbano,9.0,69.0,12.0,344.0,MANOEL URBANO,7148.0
4311759,Manoel Viana,30.0,55.0,43.0,11759.0,MANOEL VIANA,6784.0
2920403,Manoel Vitorino,14.0,40.0,29.0,20403.0,MANOEL VITORINO,14262.0
2920452,Mansidão,11.0,44.0,29.0,20452.0,MANSIDÃO,11694.0
3139607,Mantena,19.0,41.0,31.0,39607.0,MANTENA,26721.0
3203304,Mantenópolis,19.0,41.0,32.0,3304.0,MANTENÓPOLIS,11463.0
4311775,Maquiné,30.0,50.0,43.0,11775.0,MAQUINÉ,7374.0
2704906,Mar Vermelho,9.0,36.0,27.0,4906.0,MAR VERMELHO,4014.0
3139805,Mar de Espanha,22.0,43.0,31.0,39805.0,MAR DE ESPANHA,11139.0
5212808,Mara Rosa,14.0,49.0,52.0,12808.0,MARA ROSA,10409.0
1504208,Marabá,5.0,49.0,15.0,4208.0,MARABÁ,
3528700,Marabá Paulista,22.0,52.0,35.0,28700.0,MARABÁ PAULISTA,5193.0
5005400,Maracaju,22.0,55.0,50.0,5400.0,MARACAJU,30912.0
4210407,Maracajá,29.0,49.0,42.0,10407.0,MARACAJÁ,5909.0
2307650,Maracanaú,4.0,39.0,23.0,7650.0,MARACANAÚ,
1504307,Maracanã,1.0,47.0,15.0,4307.0,MARACANÃ,28296.0
2106326,Maracaçumé,2.0,46.0,21.0,6326.0,MARACAÇUMÉ,17537.0
3528809,Maracaí,23.0,51.0,35.0,28809.0,MARACAÍ,13163.0
2920502,Maracás,13.0,40.0,29.0,20502.0,MARACÁS,34221.0
2704500,Maragogi,9.0,35.0,27.0,4500.0,MARAGOGI,25726.0
2920601,Maragogipe,13.0,39.0,29.0,20601.0,MARAGOGIPE,42079.0
2609204,Maraial,9.0,36.0,26.0,9204.0,MARAIAL,12352.0
2106359,Marajá do Sena,5.0,45.0,21.0,6359.0,MARAJÁ DO SENA,6790.0
2307700,Maranguape,4.0,39.0,23.0,7700.0,MARANGUAPE,102982.0
2106375,Maranhãozinho,2.0,46.0,21.0,6375.0,MARANHÃOZINHO,11887.0
1504406,Marapanim,1.0,48.0,15.0,4406.0,MARAPANIM,26651.0
3528858,Marapoama,21.0,49.0,35.0,28858.0,MARAPOAMA,2556.0
3203320,Marataízes,21.0,41.0,32.0,3320.0,MARATAÍZES,31221.0
4311791,Maratá,30.0,52.0,43.0,11791.0,MARATÁ,2444.0
4311809,Marau,28.0,52.0,43.0,11809.0,MARAU,33778.0
2704609,Maravilha,9.0,37.0,27.0,4609.0,MARAVILHA,31887.0
3139706,Maravilhas,20.0,45.0,31.0,39706.0,MARAVILHAS,6840.0
1302801,Maraã,2.0,66.0,13.0,2801.0,MARAÃ,17507.0
2920700,Maraú,14.0,39.0,29.0,20700.0,MARAÚ,17029.0
2509057,Marcação,7.0,35.0,25.0,9057.0,MARCAÇÃO,7287.0
4311908,Marcelino Ramos,27.0,52.0,43.0,11908.0,MARCELINO RAMOS,5372.0
2407302,Marcelino Vieira,6.0,38.0,24.0,7302.0,MARCELINO VIEIRA,8112.0
5105580,Marcelândia,11.0,54.0,51.0,5580.0,MARCELÂNDIA,14084.0
2920809,Marcionílio Souza,13.0,41.0,29.0,20809.0,MARCIONÍLIO SOUZA,10716.0
2307809,Marco,3.0,40.0,23.0,7809.0,MARCO,23107.0
2205953,Marcolândia,7.0,41.0,22.0,5953.0,MARCOLÂNDIA,7154.0
2206001,Marcos Parente,7.0,44.0,22.0,6001.0,MARCOS PARENTE,4198.0
4114609,Marechal Cândido Rondon,25.0,54.0,41.0,14609.0,MARECHAL CÂNDIDO RONDON,44562.0
2704708,Marechal Deodoro,10.0,36.0,27.0,4708.0,MARECHAL DEODORO,45141.0
3203346,Marechal Floriano,20.0,41.0,32.0,3346.0,MARECHAL FLORIANO,12699.0
1200351,Marechal Thaumaturgo,9.0,73.0,12.0,351.0,MARECHAL THAUMATURGO,13061.0
4210555,Marema,27.0,53.0,42.0,10555.0,MAREMA,2282.0
2509107,Mari,7.0,35.0,25.0,9107.0,MARI,20526.0
4114708,Maria Helena,24.0,53.0,41.0,14708.0,MARIA HELENA,6012.0
3139904,Maria da Fé,22.0,45.0,31.0,39904.0,MARIA DA FÉ,14249.0
4114807,Marialva,23.0,52.0,41.0,14807.0,MARIALVA,30017.0
3140001,Mariana,20.0,43.0,31.0,40001.0,MARIANA,51693.0
4311981,Mariana Pimentel,30.0,52.0,43.0,11981.0,MARIANA PIMENTEL,3964.0
4312005,Mariano Moro,27.0,52.0,43.0,12005.0,MARIANO MORO,2284.0
1712504,Marianópolis do Tocantins,10.0,50.0,17.0,12504.0,MARIANÓPOLIS DO TOCANTINS,4473.0
2704807,Maribondo,10.0,36.0,27.0,4807.0,MARIBONDO,13865.0
3302700,Maricá,23.0,43.0,33.0,2700.0,MARICÁ,105294.0
3140100,Marilac,19.0,42.0,31.0,40100.0,MARILAC,4285.0
4115002,Marilena,23.0,53.0,41.0,15002.0,MARILENA,6541.0
4115101,Mariluz,24.0,53.0,41.0,15101.0,MARILUZ,10461.0
3203353,Marilândia,19.0,41.0,32.0,3353.0,MARILÂNDIA,10226.0
4114906,Marilândia do Sul,24.0,51.0,41.0,14906.0,MARILÂNDIA DO SUL,8932.0
4115200,Maringá,23.0,52.0,41.0,15200.0,MARINGÁ,
3529104,Marinópolis,20.0,51.0,35.0,29104.0,MARINÓPOLIS,2114.0
4115358,Maripá,24.0,54.0,41.0,15358.0,MARIPÁ,5571.0
3140209,Maripá de Minas,22.0,43.0,31.0,40209.0,MARIPÁ DE MINAS,2827.0
1504422,Marituba,1.0,48.0,15.0,4422.0,MARITUBA,93416.0
2509156,Marizópolis,7.0,38.0,25.0,9156.0,MARIZÓPOLIS,6214.0
3528908,Mariápolis,22.0,51.0,35.0,28908.0,MARIÁPOLIS,3786.0
4115309,Mariópolis,26.0,53.0,41.0,15309.0,MARIÓPOLIS,5805.0
3140308,Marliéria,20.0,43.0,31.0,40308.0,MARLIÉRIA,3743.0
4115408,Marmeleiro,26.0,53.0,41.0,15408.0,MARMELEIRO,13156.0
3140407,Marmelópolis,22.0,45.0,31.0,40407.0,MARMELÓPOLIS,3100.0
4312054,Marques de Souza,29.0,52.0,43.0,12054.0,MARQUES DE SOUZA,4043.0
4115457,Marquinho,25.0,52.0,41.0,15457.0,MARQUINHO,5205.0
3140506,Martinho Campos,19.0,45.0,31.0,40506.0,MARTINHO CAMPOS,12165.0
2407401,Martins,6.0,38.0,24.0,7401.0,MARTINS,8089.0
3140530,Martins Soares,20.0,42.0,31.0,40530.0,MARTINS SOARES,6338.0
2307908,Martinópole,3.0,41.0,23.0,7908.0,MARTINÓPOLE,10304.0
3529203,Martinópolis,22.0,51.0,35.0,29203.0,MARTINÓPOLIS,23983.0
2804003,Maruim,11.0,37.0,28.0,4003.0,MARUIM,15150.0
4115507,Marumbi,24.0,52.0,41.0,15507.0,MARUMBI,4142.0
5212907,Marzagão,18.0,49.0,52.0,12907.0,MARZAGÃO,2053.0
3529005,Marília,22.0,50.0,35.0,29005.0,MARÍLIA,
2920908,Mascote,16.0,39.0,29.0,20908.0,MASCOTE,16061.0
2308005,Massapê,4.0,40.0,23.0,8005.0,MASSAPÊ,33256.0
2206050,Massapê do Piauí,7.0,41.0,22.0,6050.0,MASSAPÊ DO PIAUÍ,6428.0
2509206,Massaranduba,7.0,36.0,25.0,9206.0,MASSARANDUBA,26271.0
4312104,Mata,30.0,54.0,43.0,12104.0,MATA,5291.0
2705002,Mata Grande,9.0,38.0,27.0,5002.0,MATA GRANDE,24599.0
2106409,Mata Roma,4.0,43.0,21.0,6409.0,MATA ROMA,13812.0
3140555,Mata Verde,16.0,41.0,31.0,40555.0,MATA VERDE,7458.0
2921005,Mata de São João,13.0,38.0,29.0,21005.0,MATA DE SÃO JOÃO,37201.0
2509305,Mataraca,7.0,35.0,25.0,9305.0,MATARACA,6984.0
1712702,Mateiros,11.0,46.0,17.0,12702.0,MATEIROS,1737.0
4115606,Matelândia,25.0,54.0,41.0,15606.0,MATELÂNDIA,15404.0
3140605,Materlândia,18.0,43.0,31.0,40605.0,MATERLÂNDIA,4662.0
3140704,Mateus Leme,20.0,44.0,31.0,40704.0,MATEUS LEME,25627.0
3171501,Mathias Lobato,19.0,42.0,31.0,71501.0,MATHIAS LOBATO,3457.0
3140803,Matias Barbosa,22.0,43.0,31.0,40803.0,MATIAS BARBOSA,13205.0
3140852,Matias Cardoso,15.0,44.0,31.0,40852.0,MATIAS CARDOSO,10270.0
2206100,Matias Olímpio,4.0,43.0,22.0,6100.0,MATIAS OLÍMPIO,10465.0
2921054,Matina,14.0,43.0,29.0,21054.0,MATINA,12322.0
2106508,Matinha,3.0,45.0,21.0,6508.0,MATINHA,20422.0
2509339,Matinhas,7.0,36.0,25.0,9339.0,MATINHAS,4178.0
4115705,Matinhos,26.0,49.0,41.0,15705.0,MATINHOS,23357.0
3140902,Matipó,20.0,42.0,31.0,40902.0,MATIPÓ,16430.0
4312138,Mato Castelhano,28.0,52.0,43.0,12138.0,MATO CASTELHANO,2608.0
2509370,Mato Grosso,7.0,38.0,25.0,9370.0,MATO GROSSO,2601.0
4312153,Mato Leitão,30.0,52.0,43.0,12153.0,MATO LEITÃO,3585.0
4312179,Mato Queimado,28.0,55.0,43.0,12179.0,MATO QUEIMADO,1865.0
4115739,Mato Rico,25.0,52.0,41.0,15739.0,MATO RICO,4156.0
3141009,Mato Verde,15.0,43.0,31.0,41009.0,MATO VERDE,12664.0
4210704,Matos Costa,26.0,51.0,42.0,10704.0,MATOS COSTA,2818.0
3141108,Matozinhos,20.0,44.0,31.0,41108.0,MATOZINHOS,33317.0
5212956,Matrinchã,15.0,51.0,52.0,12956.0,MATRINCHÃ,4325.0
2705101,Matriz de Camaragibe,9.0,36.0,27.0,5101.0,MATRIZ DE CAMARAGIBE,24656.0
5105606,Matupá,10.0,55.0,51.0,5606.0,MATUPÁ,14243.0
2509396,Maturéia,7.0,37.0,25.0,9396.0,MATURÉIA,5785.0
3141207,Matutina,19.0,46.0,31.0,41207.0,MATUTINA,3700.0
3529302,Matão,22.0,48.0,35.0,29302.0,MATÃO,74407.0
2106607,Matões,6.0,43.0,21.0,6607.0,MATÕES,28278.0
2106631,Matões do Norte,4.0,45.0,21.0,6631.0,MATÕES DO NORTE,10576.0
5213004,Maurilândia,18.0,50.0,52.0,13004.0,MAURILÂNDIA,10769.0
1712801,Maurilândia do Tocantins,6.0,48.0,17.0,12801.0,MAURILÂNDIA DO TOCANTINS,3185.0
2308104,Mauriti,7.0,39.0,23.0,8104.0,MAURITI,41679.0
3529401,Mauá,24.0,46.0,35.0,29401.0,MAUÁ,
4115754,Mauá da Serra,24.0,51.0,41.0,15754.0,MAUÁ DA SERRA,7814.0
1302900,Maués,3.0,58.0,13.0,2900.0,MAUÉS,47020.0
2407500,Maxaranguape,6.0,35.0,24.0,7500.0,MAXARANGUAPE,8969.0
4312203,Maximiliano de Almeida,28.0,52.0,43.0,12203.0,MAXIMILIANO DE ALMEIDA,5059.0
1600402,Mazagão,0.0,51.0,16.0,402.0,MAZAGÃO,13862.0
4311718,Maçambará,29.0,56.0,43.0,11718.0,MAÇAMBARÁ,4415.0
3141306,Medeiros,20.0,46.0,31.0,41306.0,MEDEIROS,3238.0
2921104,Medeiros Neto,17.0,40.0,29.0,21104.0,MEDEIROS NETO,21866.0
4115804,Medianeira,25.0,54.0,41.0,15804.0,MEDIANEIRA,38397.0
1504455,Medicilândia,3.0,53.0,15.0,4455.0,MEDICILÂNDIA,22624.0
3141405,Medina,16.0,41.0,31.0,41405.0,MEDINA,20667.0
4210803,Meleiro,29.0,50.0,42.0,10803.0,MELEIRO,6880.0
1504505,Melgaço,2.0,51.0,15.0,4505.0,MELGAÇO,17845.0
3302809,Mendes,23.0,44.0,33.0,2809.0,MENDES,17242.0
3141504,Mendes Pimentel,19.0,41.0,31.0,41504.0,MENDES PIMENTEL,6431.0
3529500,Mendonça,21.0,50.0,35.0,29500.0,MENDONÇA,3980.0
4115853,Mercedes,24.0,54.0,41.0,15853.0,MERCEDES,4713.0
3141603,Mercês,21.0,43.0,31.0,41603.0,MERCÊS,10452.0
3529609,Meridiano,20.0,50.0,35.0,29609.0,MERIDIANO,3857.0
2308203,Meruoca,4.0,40.0,23.0,8203.0,MERUOCA,12148.0
3302858,Mesquita,23.0,43.0,33.0,2858.0,MESQUITA,6493.0
2705200,Messias,9.0,36.0,27.0,5200.0,MESSIAS,15072.0
2407609,Messias Targino,6.0,38.0,24.0,7609.0,MESSIAS TARGINO,3795.0
3529658,Mesópolis,20.0,51.0,35.0,29658.0,MESÓPOLIS,1768.0
2206209,Miguel Alves,4.0,43.0,22.0,6209.0,MIGUEL ALVES,32178.0
2921203,Miguel Calmon,11.0,41.0,29.0,21203.0,MIGUEL CALMON,27213.0
2206308,Miguel Leão,6.0,43.0,22.0,6308.0,MIGUEL LEÃO,1194.0
3302908,Miguel Pereira,22.0,43.0,33.0,2908.0,MIGUEL PEREIRA,24585.0
3529708,Miguelópolis,20.0,48.0,35.0,29708.0,MIGUELÓPOLIS,19972.0
2308302,Milagres,7.0,39.0,23.0,8302.0,MILAGRES,39126.0
2106672,Milagres do Maranhão,4.0,43.0,21.0,6672.0,MILAGRES DO MARANHÃO,7617.0
2308351,Milhã,6.0,39.0,23.0,8351.0,MILHÃ,14111.0
2206357,Milton Brandão,5.0,41.0,22.0,6357.0,MILTON BRANDÃO,7018.0
5213053,Mimoso de Goiás,15.0,48.0,52.0,13053.0,MIMOSO DE GOIÁS,2836.0
3203403,Mimoso do Sul,21.0,41.0,32.0,3403.0,MIMOSO DO SUL,26208.0
2705309,Minador do Negrão,9.0,37.0,27.0,5309.0,MINADOR DO NEGRÃO,5160.0
3141801,Minas Novas,17.0,43.0,31.0,41801.0,MINAS NOVAS,30578.0
4312252,Minas do Leão,30.0,52.0,43.0,12252.0,MINAS DO LEÃO,7728.0
5213087,Minaçu,14.0,48.0,52.0,13087.0,MINAÇU,31041.0
3141900,Minduri,22.0,45.0,31.0,41900.0,MINDURI,3603.0
5213103,Mineiros,18.0,53.0,52.0,13103.0,MINEIROS,45189.0
3529807,Mineiros do Tietê,22.0,48.0,35.0,29807.0,MINEIROS DO TIETÊ,11760.0
1101203,Ministro Andreazza,11.0,62.0,11.0,1203.0,MINISTRO ANDREAZZA,10343.0
3530003,Mira Estrela,20.0,50.0,35.0,30003.0,MIRA ESTRELA,2576.0
3142007,Mirabela,16.0,44.0,31.0,42007.0,MIRABELA,12769.0
3529906,Miracatu,24.0,47.0,35.0,29906.0,MIRACATU,22796.0
3303005,Miracema,21.0,42.0,33.0,3005.0,MIRACEMA,26231.0
1713205,Miracema do Tocantins,10.0,48.0,17.0,13205.0,MIRACEMA DO TOCANTINS,19683.0
2106706,Mirador,6.0,44.0,21.0,6706.0,MIRADOR,21781.0
3142106,Miradouro,21.0,42.0,31.0,42106.0,MIRADOURO,10197.0
4312302,Miraguaí,27.0,54.0,43.0,12302.0,MIRAGUAÍ,4869.0
5005608,Miranda,20.0,56.0,50.0,5608.0,MIRANDA,23965.0
2106755,Miranda do Norte,4.0,45.0,21.0,6755.0,MIRANDA DO NORTE,17742.0
2609303,Mirandiba,8.0,39.0,26.0,9303.0,MIRANDIBA,13304.0
3530102,Mirandópolis,21.0,51.0,35.0,30102.0,MIRANDÓPOLIS,25697.0
2921401,Mirangaba,11.0,41.0,29.0,21401.0,MIRANGABA,17474.0
1713304,Miranorte,10.0,49.0,17.0,13304.0,MIRANORTE,11858.0
2921450,Mirante,14.0,41.0,29.0,21450.0,MIRANTE,9174.0
1101302,Mirante da Serra,11.0,63.0,11.0,1302.0,MIRANTE DA SERRA,12086.0
3530201,Mirante do Paranapanema,22.0,52.0,35.0,30201.0,MIRANTE DO PARANAPANEMA,17128.0
4116000,Miraselva,23.0,51.0,41.0,16000.0,MIRASELVA,1899.0
3530300,Mirassol,21.0,50.0,35.0,30300.0,MIRASSOL,51660.0
5105622,Mirassol d'Oeste,16.0,58.0,51.0,5622.0,MIRASSOL D'OESTE,24538.0
3530409,Mirassolândia,21.0,49.0,35.0,30409.0,MIRASSOLÂNDIA,4099.0
3142254,Miravânia,15.0,44.0,31.0,42254.0,MIRAVÂNIA,4708.0
3142205,Miraí,21.0,43.0,31.0,42205.0,MIRAÍ,12949.0
2308377,Miraíma,4.0,40.0,23.0,8377.0,MIRAÍMA,12131.0
4210852,Mirim Doce,27.0,50.0,42.0,10852.0,MIRIM DOCE,2545.0
2106805,Mirinzal,2.0,45.0,21.0,6805.0,MIRINZAL,13786.0
4116059,Missal,25.0,54.0,41.0,16059.0,MISSAL,10412.0
2308401,Missão Velha,7.0,39.0,23.0,8401.0,MISSÃO VELHA,33690.0
1504604,Mocajuba,3.0,50.0,15.0,4604.0,MOCAJUBA,23258.0
3530508,Mococa,21.0,47.0,35.0,30508.0,MOCOCA,66086.0
4210902,Modelo,27.0,53.0,42.0,10902.0,MODELO,3772.0
3142304,Moeda,20.0,44.0,31.0,42304.0,MOEDA,4506.0
3142403,Moema,20.0,45.0,31.0,42403.0,MOEMA,6754.0
2509404,Mogeiro,7.0,35.0,25.0,9404.0,MOGEIRO,12305.0
3530706,Mogi Guaçu,22.0,47.0,35.0,30706.0,MOGI GUAÇU,131870.0
3530805,Mogi Mirim,22.0,47.0,35.0,30805.0,MOJI MIRIM,84176.0
3530607,Mogi das Cruzes,24.0,46.0,35.0,30607.0,MOGI DAS CRUZES,
5213400,Moiporá,17.0,51.0,52.0,13400.0,MOIPORÁ,1848.0
2804102,Moita Bonita,11.0,37.0,28.0,4102.0,MOITA BONITA,10910.0
1504703,Moju,2.0,49.0,15.0,4703.0,MOJU,63821.0
1504752,Mojuí dos Campos,3.0,55.0,,,,
2308500,Mombaça,6.0,40.0,23.0,8500.0,MOMBAÇA,44364.0
3530904,Mombuca,23.0,48.0,35.0,30904.0,MOMBUCA,3280.0
4211009,Mondaí,27.0,53.0,42.0,11009.0,MONDAÍ,9126.0
3531100,Mongaguá,24.0,47.0,35.0,31100.0,MONGAGUÁ,40423.0
3142502,Monjolos,18.0,44.0,31.0,42502.0,MONJOLOS,2303.0
2206407,Monsenhor Gil,6.0,43.0,22.0,6407.0,MONSENHOR GIL,10321.0
2206506,Monsenhor Hipólito,7.0,41.0,22.0,6506.0,MONSENHOR HIPÓLITO,7163.0
3142601,Monsenhor Paulo,22.0,46.0,31.0,42601.0,MONSENHOR PAULO,7391.0
2308609,Monsenhor Tabosa,5.0,40.0,23.0,8609.0,MONSENHOR TABOSA,16557.0
2509503,Montadas,7.0,36.0,25.0,9503.0,MONTADAS,4558.0
3142700,Montalvânia,14.0,44.0,31.0,42700.0,MONTALVÂNIA,15961.0
3203502,Montanha,18.0,40.0,32.0,3502.0,MONTANHA,17998.0
2407708,Montanhas,6.0,35.0,24.0,7708.0,MONTANHAS,12393.0
4312351,Montauri,29.0,52.0,43.0,12351.0,MONTAURI,1583.0
1504802,Monte Alegre,2.0,54.0,15.0,4802.0,MONTE ALEGRE,81940.0
5213509,Monte Alegre de Goiás,13.0,47.0,52.0,13509.0,MONTE ALEGRE DE GOIÁS,7155.0
3142809,Monte Alegre de Minas,19.0,49.0,31.0,42809.0,MONTE ALEGRE DE MINAS,18348.0
2804201,Monte Alegre de Sergipe,10.0,38.0,28.0,4201.0,MONTE ALEGRE DE SERGIPE,13199.0
